Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Accousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
124,1HfxPaJggVwFsvOtHbVzMz,Live Like We're Dying,Kris Allen,Kris Allen,16-11-2009,0.0273,0.589,212506,0.893,0,0,0.343,-2.948,1,0.0397,92.011,4,0.94,55,acoustic
125,7Afr3PKTtlFGHGiXYgnv6P,I Like You,Ben Rector,The Walking in Between,20-08-2013,0.321,0.624,138506,0.334,3.27E-06,3,0.113,-11.89,1,0.0391,157.92,4,0.397,56,acoustic
126,5rUHTkUWnJ7M1l6glNkBJi,Moments In The Woods,Sara Bareilles,Into The Woods (2022 Broadway Cast Recording),30-09-2022,0.85,0.515,183331,0.217,0,2,0.188,-12.197,1,0.0568,129.184,4,0.339,53,acoustic
127,5i4WgW0TL9VSosy73Q3Ttv,Right on Time,Brandi Carlile,In These Silent Days,01-10-2021,0.626,0.419,185228,0.269,1.83E-05,7,0.116,-9.388,1,0.0356,121.695,4,0.152,53,acoustic
128,4s5DywrMqIlGxvKi4WrHwH,Bad Bad Things,AJJ,People Who Can Eat People are the Luckiest People in the World,11-09-2007,0.262,0.532,119880,0.652,0,9,0.461,-6.112,0,0.119,80.803,4,0.797,53,acoustic
129,1hcI2TWBGj9bRLhP1kvCmM,Range Rover,Ben Rector,Range Rover,21-05-2021,0.111,0.712,200346,0.68,0,2,0.326,-6.051,1,0.0649,144.966,4,0.882,52,acoustic
130,2JI53ZVCxMucM68UpCtZ5C,Fake a smile,Wayne Mack,Fake a smile,20-04-2021,0.735,0.731,169600,0.191,0.671,0,0.131,-11.359,1,0.122,149.91,4,0.274,56,acoustic
131,3Et4LKZLnXygPYfNdeB3D3,When the End Comes,Andrew Belle,Dive Deep,25-08-2017,0.677,0.541,354400,0.575,0.215,9,0.102,-9.463,1,0.0491,91.98,4,0.428,57,acoustic
132,5FjhLFw4Zs9wQWIiiQRpgo,Southern Girl,Amos Lee,Supply And Demand,01-01-2006,0.508,0.597,201266,0.374,8.19E-05,6,0.299,-10.03,1,0.0292,141.057,4,0.352,53,acoustic
133,1M1xjg2N1i5EKosEPtx2T7,Strong Enough,Ray LaMontagne,MONOVISION,26-06-2020,0.116,0.717,214653,0.706,1.51E-05,2,0.184,-8.612,1,0.0278,130.543,4,0.967,54,acoustic
134,1yycinn2WICj4UKGQ9xPjD,太陽さん,Ichiko Aoba,マホロボシヤ,19-10-2016,0.99,0.44,144653,0.0353,0.00312,6,0.108,-20.858,1,0.0522,181.988,4,0.362,55,acoustic
135,1dNxCqZyAl9XhIDX578usC,Pontiac,Mat Kearney,Pontiac,26-02-2021,0.12,0.379,186546,0.905,5.27E-05,5,0.187,-6.466,1,0.0947,82.253,1,0.38,53,acoustic
136,73CbJykoV6WapWGfTeRzTl,The Remedy (I Won't Worry),Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.041,0.589,256440,0.867,0,10,0.306,-4.523,1,0.0385,94.52,4,0.795,37,acoustic
137,1s8tP3jP4GZcyHDsjvw218,93 Million Miles,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),13-04-2012,0.477,0.572,216386,0.454,1.37E-05,3,0.0974,-10.286,1,0.0258,140.182,4,0.515,51,acoustic
138,0hoRmVUp5cZ1empu0nSHU8,Every Time I Hear That Song,Brandi Carlile,"By The Way, I Forgive You",16-02-2018,0.544,0.577,241146,0.53,3.29E-06,7,0.103,-6.749,1,0.0312,85.471,4,0.22,53,acoustic
139,2PT9QDg6vNIoYVhApXsbKj,You've Got to Hide Your Love Away,Original Soundtrack,I Am Sam (Original Soundtrack),08-01-2002,0.117,0.412,129440,0.549,6.71E-06,5,0.0879,-9.51,1,0.0277,92.79,1,0.611,50,acoustic
140,3e5UDAmMzMUM95PqjVHC4L,The Ladder,Andrew Belle,The Ladder,23-02-2010,0.62,0.681,227128,0.608,0.000425,8,0.136,-8.369,1,0.0339,123.991,4,0.315,55,acoustic
141,2M1bgJpUPjfKhHLIIfzGtX,Fortune - Acoustic,William Fitzsimmons,Acoustic Sessions,05-08-2014,0.924,0.529,228013,0.0546,0.0428,1,0.108,-23.684,1,0.0364,78.451,4,0.517,55,acoustic
142,4ngv7whSPSAwD8ZP3zMHsd,The Worth Of The Wait,Ivan & Alyosha,The Worth Of The Wait,23-09-2016,0.844,0.48,171800,0.618,8.93E-05,2,0.325,-7.335,1,0.0501,82.051,4,0.344,55,acoustic
143,2X5AFygz5SDYlXagyPw8kX,Binibini,Zack Tabudlo,Binibini,26-03-2021,0.423,0.642,221538,0.374,1.54E-06,5,0.435,-10.606,1,0.032,129.863,4,0.0979,67,acoustic
144,3us8sod4dLbM9FiMiPiEY8,Pieces (Hushed),Andrew Belle,Black Bear (Hushed),07-10-2014,0.894,0.52,198626,0.279,0.000105,5,0.103,-10.739,0,0.0547,69.642,4,0.0951,59,acoustic
145,71M4QMn8nrok1KFVXwEEyU,You and I Both,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.184,0.615,218240,0.812,0,7,0.328,-6.573,1,0.0458,98.954,4,0.74,37,acoustic
146,69dDr3w8IIcOGKwlW5XntT,"Keep It Loose, Keep It Tight",Amos Lee,Amos Lee,01-01-2005,0.876,0.582,188080,0.232,1.32E-06,4,0.107,-11.693,1,0.0451,131.599,4,0.238,57,acoustic
147,2OTAulJdNdYoFQG2oqXtSB,Yellow Lines,Brendan James,The Howl,28-07-2015,0.036,0.636,212373,0.735,1.23E-06,6,0.0915,-5.162,1,0.0318,120.969,4,0.537,51,acoustic
148,4xcArbiK3LzdpravfBkkRc,Coming Home (Oregon),Mat Kearney,JUST KIDS (Deluxe Edition),21-08-2015,0.00718,0.65,204106,0.755,4.49E-06,8,0.311,-4.656,1,0.0259,108.006,4,0.287,50,acoustic
149,7qNIz2zkEnSjnDPuo10HEr,Dance with Everybody,Drew Holcomb & The Neighbors,Dance with Everybody,26-08-2022,0.252,0.678,210666,0.889,7.07E-05,5,0.211,-5.172,1,0.0577,125.983,4,0.883,53,acoustic
150,2fTsxw433lT9uYnIH3ihDU,Aesthetic? (More Like Ass-Pathetic),Panucci's Pizza,All The Toppings,26-08-2015,0.959,0.473,198741,0.334,7.40E-05,10,0.28,-6.785,1,0.0371,117.441,4,0.412,52,acoustic
151,5q7efjnLjIJAlLUEhpXzIN,Good Rain,Trevor Hall,Everything Everytime Everywhere,01-01-2011,0.404,0.651,168901,0.491,0,7,0.127,-7.016,1,0.0553,149.955,4,0.777,52,acoustic
152,4MihgVRpD82EZoT61GW63w,Curbside Prophet,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.263,0.619,214552,0.793,0,5,0.0828,-5.964,1,0.0661,177.991,4,0.892,27,acoustic
153,2pelUnMKr07JjJpilj9Yew,I'll Do Anything,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.119,0.57,191889,0.711,0,9,0.352,-4.155,1,0.0703,163.117,4,0.648,27,acoustic
154,1uSuY2qLCbx1QB7oPUVhFG,Who Needs Shelter,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.601,0.514,192260,0.569,2.21E-06,6,0.218,-7.866,0,0.03,142.597,4,0.264,26,acoustic
155,1Qo3taHLFSQpzLm5Sty7M4,Sleep All Day,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.369,0.616,296843,0.81,0,2,0.107,-6.51,1,0.0668,97.994,4,0.79,26,acoustic
156,55fyE9Q754QhXpmcLtmmam,A Safe Place to Land (feat. John Legend),Sara Bareilles,Amidst the Chaos (Bonus Version),10-05-2019,0.825,0.424,269209,0.253,0,10,0.117,-13.259,1,0.0366,129.812,3,0.16,57,acoustic
157,7wF4asYZw8cAHEljYd2Wid,Forever Like That,Ben Rector,The Walking in Between,20-08-2013,0.564,0.592,254026,0.304,0,8,0.107,-9.833,1,0.0298,114.72,3,0.307,52,acoustic
158,7BRCa8MPiyuvr2VU3O9W0F,Do Not Let Me Go,Joshua Hyslop,Where The Mountain Meets The Valley,15-05-2012,0.338,0.409,158960,0.234,5.00E-05,3,0.0895,-13.711,1,0.0323,139.832,4,0.145,60,acoustic
159,3ixLIO5BsTmic0Pp27FaPY,Too Much Food,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.0265,0.626,221425,0.926,0,2,0.159,-4.441,1,0.0477,99.997,4,0.548,24,acoustic
160,1BECZPXBXzobsfmlzj0g3I,"Tonight, Not Again - Live",Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.733,0.56,264280,0.278,0,3,0.112,-12.501,1,0.0921,102.187,4,0.594,22,acoustic
161,2D9w6sabdMCLSheW5aegwO,Absolutely Zero,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.128,0.521,339196,0.495,0,5,0.296,-7.756,1,0.027,135.061,4,0.116,24,acoustic
162,73oHkllHIT8fdbzpxiXW40,"On Love, in Sadness",Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.108,0.56,208793,0.832,0,9,0.232,-5.595,1,0.0352,100.957,4,0.802,23,acoustic
163,6twvFrIoIINH8UW8EB8OnU,No Stopping Us,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.301,0.646,198855,0.836,3.23E-05,1,0.29,-6.203,1,0.0327,105.991,4,0.727,23,acoustic
164,5ZetMq21bMQN5oo4TtdOxu,The Boy's Gone,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.532,0.686,255047,0.556,0,1,0.0922,-8.5,0,0.0271,112.997,4,0.36,22,acoustic
165,14vExHBkh1prEAN94wZug8,"Tonight, Not Again",Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),14-10-2022,0.0167,0.595,289041,0.805,1.06E-05,8,0.0691,-7.926,1,0.0543,102.44,4,0.359,21,acoustic
166,2RFt6ZWQbr9mPhsft9u9eX,Losing Me,Gabrielle Aplin,Dear Happy,17-01-2020,0.236,0.66,181760,0.407,0,7,0.109,-8.381,1,0.0571,133.86,4,0.257,61,acoustic
167,0YPX6ztcWM4QTbR9tpnHNB,See the World,Brett Dennen,See the World,23-04-2021,0.0245,0.616,257893,0.638,3.59E-05,7,0.296,-7.981,1,0.0334,89.989,4,0.507,55,acoustic
168,5qninDC32ywn4sOtBwwACO,Farther Along,Josh Garrels,Love & War & The Sea In Between,15-07-2011,0.0783,0.557,304516,0.533,0.00955,4,0.413,-6.114,0,0.03,92.999,4,0.157,52,acoustic
169,3HnuBJfiwfMKaeunoyN4YA,Roses,Andrew Ripp,Evergreen,14-05-2021,0.742,0.585,242432,0.353,0,0,0.109,-8.899,1,0.0286,135.872,4,0.35,51,acoustic
170,4pAjn6PcQp81T2BKOzPOtn,Paul Newman Daytona Rolex,Brett Dennen,See the World,30-07-2021,0.0158,0.645,201226,0.766,0.000164,0,0.151,-8.284,0,0.0872,157.963,4,0.665,53,acoustic
171,7zb2TzZwpXuBJutFIqS6lA,Money,Mat Kearney,CRAZYTALK,04-05-2018,0.71,0.74,149560,0.622,0.000122,1,0.18,-5.492,0,0.0306,93.985,4,0.759,51,acoustic
172,5himtcBG5IetEOAYuB1Lu1,Never Stop (Wedding Version),SafetySuit,Hallelujah,28-08-2012,0.872,0.639,175200,0.439,0,0,0.0918,-7.157,1,0.0489,133.87,4,0.51,51,acoustic
173,6ZOBY9RG2tcxXX0ohKtfRc,Barton Hollow,The Civil Wars,Barton Hollow,01-02-2011,0.125,0.421,205773,0.659,0,2,0.0857,-7.339,1,0.0302,90.913,4,0.436,50,acoustic
174,3E0VKSvZp76kvBU2WwwBul,Leaving Trunk,Taj Mahal,Taj Mahal,1968,0.195,0.542,289560,0.502,0.00812,3,0.174,-10.607,0,0.0515,174.11,4,0.948,57,acoustic
175,38mvvvoJMgzF8dozkEDMmC,Feels Like Home,Drew Holcomb,Feels Like Home,12-02-2021,0.088,0.603,243973,0.508,8.82E-05,2,0.132,-8.671,1,0.0303,72.983,4,0.157,52,acoustic
176,4VbDTk82rqWqVgoQC93CkC,Dive Deep (Hushed),Andrew Belle,Dive Deep (Hushed),12-10-2018,0.852,0.507,218531,0.378,0.000212,9,0.0937,-9.019,1,0.0332,135.86,4,0.085,58,acoustic
177,2gJ3ZOaiWr3jGHwevufOxr,Ain't No Reason,Brett Dennen,So Much More (Special Edition),19-09-2006,0.705,0.615,220306,0.358,0,5,0.113,-9.694,1,0.0552,146.06,4,0.432,57,acoustic
178,1XShVicocgCeGOxDAtHSAN,Where's The Love,Trevor Hall,Trevor Hall,01-01-2009,0.446,0.622,239853,0.702,0,9,0.101,-5.391,1,0.0524,78.513,4,0.611,51,acoustic
179,0pHdVMGxXdDcjmye35j63j,Nobody Knows Me At All,The Weepies,Say I Am You,20-12-2005,0.957,0.759,120720,0.159,0.000472,11,0.103,-13.035,1,0.0453,115.945,3,0.329,54,acoustic
180,0ngtyvPUKR4YTtkVKvZP02,Dream,Priscilla Ahn,A Good Day,01-01-2008,0.75,0.512,211240,0.248,2.96E-05,2,0.114,-10.359,1,0.0275,109.692,3,0.158,54,acoustic
181,0Plf9mewMoYkwEvncCjfxS,The Eye,Brandi Carlile,The Firewatcher's Daughter,06-03-2015,0.736,0.425,211674,0.258,0,6,0.0734,-9.324,1,0.036,162.761,4,0.311,49,acoustic
182,2mKjs6s0Z1imKKb6gOk628,You and I Both,Jason Mraz,Waiting for My Rocket to Come,15-10-2002,0.184,0.615,218240,0.812,0,7,0.328,-6.573,1,0.0458,98.954,4,0.74,56,acoustic
183,63wsZUhUZLlh1OsyrZq7sz,Fast Car,Boyce Avenue,"Cover Sessions, Vol. 2",24-07-2012,0.807,0.392,304293,0.251,0,10,0.0797,-9.845,1,0.0363,204.961,4,0.508,61,acoustic
184,5jn4aPKkBTJ21lLeLGizv4,"Hang On, Hang On",Amos Lee,My New Moon,31-08-2018,0.927,0.548,250173,0.151,0.00975,6,0.103,-17.034,1,0.0337,134.858,4,0.223,54,acoustic
185,6jeIbpsYPF0CTId7QrLLer,The Mother,Brandi Carlile,"By The Way, I Forgive You",16-02-2018,0.804,0.563,196973,0.463,2.27E-06,8,0.092,-7.366,1,0.0551,98.039,4,0.394,51,acoustic
186,2pDOP7lUpO5LGUz798H0me,Three More Days,Ray LaMontagne,Till The Sun Turns Black,29-08-2006,0.126,0.56,216773,0.681,0.000889,10,0.0506,-8.358,1,0.0328,83.91,4,0.901,51,acoustic
187,3e5yu9MkIvQx17mm7LF6KY,Alone with You,Canyon City,Midnight Waves,09-09-2016,0.798,0.549,186584,0.274,6.63E-06,1,0.103,-12.565,1,0.0379,86.664,4,0.207,58,acoustic
188,0kLrXH58TJwEsYgdUfAkcL,Old Friends,Ben Rector,Magic,22-06-2018,0.119,0.473,224743,0.419,4.47E-05,8,0.129,-9.307,1,0.0475,147.482,4,0.188,51,acoustic
189,0vAGNjNpJhjZTxvtcGeAib,Broken Horses,Brandi Carlile,In These Silent Days,01-10-2021,0.00695,0.444,303593,0.729,1.80E-06,2,0.0703,-5.442,0,0.0281,95.258,4,0.388,51,acoustic
190,0vy1K9FhCK8woHW7MKEcBG,Kings & Queens,Mat Kearney,CRAZYTALK,04-05-2018,0.336,0.621,189986,0.61,0,5,0.157,-8.455,1,0.0454,139.001,4,0.424,51,acoustic
191,0vxlqUrmgsiyAWOHaAfnSK,A Drop In the Ocean,Ron Pope,Daylight,15-05-2008,0.892,0.458,228311,0.363,3.79E-06,5,0.155,-6.473,1,0.032,134.252,3,0.492,54,acoustic
192,0ZUm1X2LsnS4YVgQD4ZUXI,Dance - Acoustic,Tim Halperin,Searching for the Same Thing,14-08-2015,0.554,0.65,185146,0.874,0,5,0.0988,-3.54,1,0.0373,110.946,4,0.813,50,acoustic
193,63F2nWghdifkNHVns5GT8W,Fade into You,Andrew Belle,Fade into You,27-07-2018,0.0222,0.478,291676,0.398,0.0183,2,0.0826,-10.124,1,0.0286,159.906,3,0.371,53,acoustic
194,0AHUTBEn4I2yuhwzw7BvmC,Anywhere With You,Mat Kearney,Anywhere With You,02-04-2021,0.368,0.602,202000,0.788,0.00101,9,0.137,-6.837,1,0.0364,112.987,4,0.404,51,acoustic
195,3sC62j1Cjeea5tAhcyGcs8,Orpheus,Sara Bareilles,Amidst the Chaos (Bonus Version),10-05-2019,0.484,0.609,253395,0.484,6.08E-05,2,0.0992,-7.94,1,0.0269,80.365,4,0.367,54,acoustic
196,5rRDCbF97rcJW0ES9RhPhC,Life's What You Make It,Graham Colton,Life's What You Make It,04-03-2016,0.371,0.655,186109,0.686,1.13E-06,7,0.113,-5.701,1,0.028,112.974,4,0.544,54,acoustic
197,3yoGVIY5OrRIBvNA9PYOS7,Naruto Themed Sexting,Panucci's Pizza,All The Toppings,26-08-2015,0.823,0.434,182240,0.104,4.55E-05,7,0.113,-14.518,1,0.0342,181.028,3,0.139,50,acoustic
198,22KbVMZekQbkrHGrubQTpQ,What If,Five For Fighting,Bookmarks,17-09-2013,0.194,0.565,207228,0.895,0,0,0.101,-5.354,1,0.04,149.919,4,0.592,55,acoustic
199,2z3HKlpENvfz1Am2MNF2pL,I Ain't Ever Loved No One - Acoustic,Donovan Woods,The Other Way,03-05-2019,0.611,0.322,199594,0.213,0,10,0.113,-14.915,0,0.0318,160.389,4,0.16,56,acoustic
200,5oV8bZaShr2d01FFMHBUPq,Iris,Kina Grannis,Iris,10-03-2017,0.841,0.497,181136,0.13,0,6,0.111,-15.571,1,0.0436,130.769,3,0.179,61,acoustic
201,0roPf0bwAsBDZv1bR15m15,It Would Be You,Ben Rector,It Would Be You,15-05-2020,0.26,0.655,219066,0.587,6.07E-06,1,0.0953,-8.736,1,0.045,91.494,4,0.521,52,acoustic
202,3ocm1Cf1Dk1ODrdBdybh82,Born Under A Bad Sign - Mono Mix,Albert King,Born Under A Bad Sign (Mono),01-01-1967,0.434,0.711,169997,0.483,0.012,11,0.0284,-11.211,1,0.0298,91.652,4,0.884,58,acoustic
203,5pEmeoMUW38w1oU3kPelvR,Spectrum,Andrew Belle,Nightshade,20-08-2021,0.000298,0.539,265506,0.717,0.111,3,0.125,-7.385,1,0.031,117.973,4,0.212,54,acoustic
204,5w8Cu20Yt1ZNQuVdcafTYC,Marigold,Phillip LaRue,The Meaning,06-04-2018,0.541,0.615,172708,0.406,1.67E-05,6,0.0982,-12.619,1,0.0358,166.035,4,0.541,52,acoustic
205,0rjEEzsJ6gAqM8VcJlSKAe,My Little Love,The Weepies,Sirens,28-04-2015,0.778,0.748,116053,0.303,2.39E-05,7,0.294,-14.3,1,0.209,153.336,4,0.638,53,acoustic
206,32dEA5dmTh30MvgWXXeEJC,blue sky mind,Trevor Hall,IN AND THROUGH THE BODY,25-09-2020,0.712,0.409,86928,0.302,0,6,0.615,-8.542,1,0.0456,108.412,5,0.444,53,acoustic
207,1bhpBRCLsVg3p7BWARbaDS,Rise,Eddie Vedder,Into The Wild (Music For The Motion Picture),18-09-2007,0.906,0.401,156453,0.58,0.217,7,0.134,-6.86,1,0.0541,173.277,3,0.526,59,acoustic
208,21F39lpBdWHu5aRy68V8xj,American Music,Violent Femmes,Why Do Birds Sing?,30-04-1991,0.086,0.541,230573,0.704,3.32E-05,0,0.114,-7.436,1,0.0453,133.914,4,0.794,50,acoustic
209,4YKhIH7BhFErLoV9dgHupm,Billie Jean,The Civil Wars,Between the Bars,07-02-2014,0.829,0.58,260053,0.203,0,9,0.108,-8.524,0,0.0676,128.942,4,0.534,50,acoustic
210,2KhS0LVOw9ralhfbcIi7vL,Comes And Goes (In Waves),Greg Laswell,Three Flights From Alto Nido,01-01-2008,0.54,0.565,253546,0.698,0.0183,0,0.124,-8.596,1,0.0295,120.013,4,0.155,54,acoustic
211,6nXIYClvJAfi6ujLiKqEq8,Sky's Still Blue,Andrew Belle,The Daylight EP,28-02-2012,0.0726,0.43,244320,0.791,0.0193,6,0.11,-5.419,0,0.0302,171.864,4,0.217,61,acoustic
212,1YjMWOorkBaP4MdKkKtp4y,Gotta Have You,The Weepies,Say I Am You,20-12-2005,0.872,0.678,199786,0.363,0.000101,11,0.0798,-10.9,1,0.0318,75.004,5,0.543,56,acoustic
213,4uIHPormmUH31qyjP7CU4d,Statesboro Blues,Taj Mahal,Taj Mahal,1968,0.0764,0.673,178973,0.481,4.00E-05,9,0.127,-9.88,1,0.0488,117.087,4,0.767,56,acoustic
214,0p9sEGpxxooSZCjfKrWcZy,The Riddle,Five For Fighting,Two Lights,15-06-2006,0.327,0.59,227026,0.562,0,10,0.135,-5.8,1,0.029,119.429,4,0.271,51,acoustic
215,7j02rdE5RVtNcNMuLGY5SS,Spoonful,Howlin' Wolf,Howlin' Wolf,11-01-1962,0.669,0.821,170000,0.376,1.39E-05,0,0.106,-13.622,1,0.0487,119.039,4,0.824,57,acoustic
216,3SBzDgdTwHOMSik82ZI6L2,Everybody,Ingrid Michaelson,Everybody,25-08-2009,0.446,0.742,208426,0.636,0,11,0.0817,-6.744,1,0.0331,95.002,4,0.48,54,acoustic
217,25fcj6d2W1l8DQL11Czdzb,Party of One (feat. Sam Smith),Brandi Carlile,Party of One (feat. Sam Smith),17-10-2018,0.779,0.354,259558,0.206,0.00021,0,0.0959,-11.799,1,0.0365,139.056,4,0.202,56,acoustic
218,1NoIZ1658UHpicKQ9rcWYh,"Corinna - From ""The Natch'l Blues""",Taj Mahal,The Natch'l Blues,1968,0.486,0.623,182506,0.286,4.44E-05,9,0.0884,-13.288,1,0.0991,79.106,4,0.734,55,acoustic
219,0goA2cYxU9k2XfQHzo6WcP,2 Oceans,Trevor Hall,2 Oceans,01-04-2022,0.303,0.588,213055,0.569,0.0342,9,0.101,-7.721,1,0.0295,101.988,4,0.209,53,acoustic
220,27wOKBP8KERkFP2sqqHloH,I'm not a good person,Pat The Bunny,"Probably Nothing, Possibly Everything",19-12-2014,0.77,0.636,174406,0.54,9.36E-06,9,0.343,-6.632,1,0.0284,132.779,4,0.584,50,acoustic
221,3rI5rkZAIjgIvlc396DlMX,Everybody Breaks,Ivan & Alyosha,Ivan & Alyosha,23-10-2020,0.0454,0.623,253622,0.836,0,7,0.322,-4.598,1,0.082,129.047,4,0.636,51,acoustic
222,1Zt5xYz9Fnsoa5rkbSPJWe,Hold On (with Gone Gone Beyond),Trevor Hall,Hold On (with Gone Gone Beyond),19-08-2022,0.809,0.638,207812,0.513,0.00103,7,0.134,-10.218,1,0.0328,77.999,4,0.271,52,acoustic
223,6eDwkS4IHADqk06ssrqfUX,Blister In The Sun,Violent Femmes,Add It Up (1981-1993),1993,0.2,0.719,144360,0.444,0,7,0.0982,-11.785,1,0.0952,97.136,4,0.907,51,acoustic
224,2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,Gabrielle Aplin,English Rain,13-05-2013,0.737,0.479,181400,0.541,0,0,0.108,-9.862,1,0.0545,85.994,4,0.321,58,acoustic
225,0c99BUd87HQfzgUUQqRyds,For Now,Kina Grannis,In the Waiting,29-06-2018,0.927,0.394,198403,0.249,0,5,0.115,-10.484,1,0.0396,79.549,4,0.329,56,acoustic
226,3ILmwMefYZoQh5Cf5jeuUQ,透明だった世界,Motohiro Hata,Documentary,06-10-2010,0.076,0.373,232360,0.914,0,0,0.669,-4.185,1,0.0565,168.21,4,0.56,60,acoustic
227,2gRKq9rIC5i1zuxp06zJWH,What's Left of You,Chord Overstreet,What's Left of You,04-06-2021,0.572,0.731,178600,0.507,0,0,0.0912,-6.477,1,0.046,117.969,4,0.265,57,acoustic
228,7kdJcH97qbvW7ubH6ukOTf,You Can't Rush Your Healing,Trevor Hall,KALA,01-01-2015,0.895,0.57,351866,0.296,0.0353,4,0.115,-15.492,1,0.0349,139.413,4,0.201,52,acoustic
229,7fMYBrlKl9mkcMTUGT4j6l,Beg Steal or Borrow (with The Pariah Dogs),Ray LaMontagne,God Willin' & The Creek Don't Rise,13-08-2010,0.462,0.472,272666,0.55,0.000561,6,0.172,-8.517,1,0.0281,148.097,4,0.395,50,acoustic
230,4KMXlzvtC8xjLseDqDjpeU,My Babe,Little Walter,The Essential Little Walter,08-06-1993,0.862,0.676,162040,0.334,0,5,0.32,-10.572,1,0.0508,158,4,0.867,59,acoustic
231,5MTsZG10E0hTvAkdioyPnw,Feels Like Rain (feat. Bonnie Raitt),Buddy Guy,Feels Like Rain,01-03-1993,0.44,0.572,275266,0.348,0.000721,0,0.235,-13.454,1,0.0294,73.304,4,0.34,57,acoustic
232,69EkVHI0mRHqMXFmXDMLuP,Cry to Me,Marc Broussard,S.O.S. 2: Save Our Soul: Soul on a Mission,30-09-2016,0.288,0.781,157613,0.647,0,4,0.227,-6.404,1,0.0282,113.936,4,0.697,54,acoustic
233,07CUaE9XAgDQ0B2T4XGrnN,Can't Go Back Now,The Weepies,Hideaway,22-04-2008,0.497,0.691,137880,0.552,0.000589,5,0.197,-9.114,1,0.0264,119.931,4,0.685,55,acoustic
234,55RMhrPQYA6vLu5YMgXxFD,Binibini,Zack Tabudlo,Episode,15-10-2021,0.423,0.642,221538,0.374,1.54E-06,5,0.435,-10.606,1,0.032,129.863,4,0.0979,65,acoustic
235,6FnzorBDrkx48LymWUYFLQ,The Guy That Says Goodbye to You Is Out of His Mind,Griffin House,Flying Upside Down,17-10-2007,0.634,0.614,196520,0.427,0.000126,4,0.237,-11.453,0,0.0347,93.606,4,0.281,50,acoustic
236,6ta5yavnnEfCE4faU0jebM,Mr Blue,Catherine Feeny,Hurricane Glass,2006,0.835,0.456,154600,0.386,0.108,10,0.389,-10.293,1,0.032,165.733,4,0.612,54,acoustic
237,5wQci5VCUjdbKnRD61XYwu,The Flood,Joshua Hyslop,In Deepest Blue (Bonus Track Version),21-10-2016,0.554,0.577,261640,0.446,0.0782,6,0.116,-11.343,1,0.0313,81.005,4,0.262,60,acoustic
238,2ak7xmwbLAADnngfYpLKuD,never gonna break your heart,Trevor Hall,IN AND THROUGH THE BODY,25-09-2020,0.289,0.587,227816,0.502,0.00148,2,0.107,-9.709,1,0.0383,83.021,4,0.279,51,acoustic
239,4LGF2tDg3878bs0mQPByZ4,Guaranteed,Eddie Vedder,Into The Wild (Music For The Motion Picture),18-09-2007,0.904,0.436,164500,0.4,0.00105,7,0.125,-11.485,1,0.0272,100.734,4,0.351,61,acoustic
240,6vlYWXOfSSUGnO6N2ldLcu,Good Day for Marrying You,Dave Barnes,Hymns for Her,10-02-2015,0.521,0.798,162560,0.527,0,6,0.0978,-8.313,1,0.104,98.033,4,0.826,49,acoustic
241,3AH12fVi34vJVqriMpM6Bo,A Little More,Eric Hutchinson,Pure Fiction,08-04-2014,0.013,0.643,196600,0.741,2.34E-05,2,0.0711,-5.084,1,0.0404,80.043,4,0.935,51,acoustic
242,11sV5RZfZ4FEKz0TeFnvN6,Air I Breathe,Mat Kearney,JUST KIDS (Deluxe Edition),21-08-2015,0.417,0.541,219586,0.748,0,9,0.12,-6.28,1,0.0357,79.977,4,0.423,48,acoustic
243,6CgNoAbFJ4Q4Id4EjtbXlC,Photograph,Boyce Avenue,"Cover Sessions, Vol. 4",19-12-2017,0.83,0.717,260186,0.32,0,3,0.107,-8.393,1,0.0283,107.946,4,0.322,66,acoustic
244,6IF2P93LkyW4GqDQu1yS7H,Here with Me,Susie Suh & Robot Koch,Here with Me,19-05-2014,0.702,0.582,238971,0.375,0.0631,1,0.136,-13.277,0,0.0329,129.909,4,0.106,55,acoustic
245,5pq4v03P5PxMcnCagg4S3Z,In Case You Didn’t Know,Boyce Avenue,"Cover Sessions, Vol. 4",19-12-2017,0.833,0.633,225165,0.299,0,11,0.109,-7.798,1,0.0353,147.549,4,0.341,59,acoustic
