Accousticness,Album Name,Artist Name,Dancebility,Energy,Genre,Instrumentalness,Key,Liveliness,Loudness,Mode,Popularity,Release Date,Sno,Song Duration,Song ID,Song Name,Speechiness,Tempo,Time Signature,Valence,Happy_score
0.000106,Pretty Rave Girl 2010,S3RL,0.459,0.987,happy,0.0673,4,0.161,-3.277,0,31,01-03-2010,9113,331885,24n9nUKP8bMRtePLUe8xGU,Pretty Rave Girl 2010 - Original Mix,0.121,175.037,4,0.514,0.9931631907663696
0.00216,Evilution,Evil Activities,0.461,0.575,happy,0.379,0,0.0915,-7.275,1,44,19-05-2008,9114,304836,3rUrMlAgJFxVWQhySClFIs,Nobody Said It Was Easy,0.0407,170.032,4,0.115,0.8131412810855438
0.000949,The Stadium Techno Experience,Scooter,0.497,0.977,happy,0.11,5,0.722,-5.495,0,56,31-03-2003,9115,212466,483GOX8UcUDXdQiKGFN3JN,Weekend!,0.0551,143.033,4,0.49,0.9967826602448869
0.0335,Old Skool Masters - S3RL,S3RL,0.581,0.98,happy,0.882,0,0.769,-12.43,0,33,2007,9116,356571,41hPgXCRjpLf53pgvPNtpX,Bad Boy,0.19,174.928,4,0.299,0.9998999647024247
0.0957,Can‘t Stop Raving,Dune,0.537,0.85,happy,0.0123,7,0.113,-10.314,0,55,01-10-1995,9117,216333,4Q7fEjeCZgU8oxjbLWrm7L,Can‘t Stop Raving (Video Mix),0.0712,163.625,4,0.21,0.8194629306444811
0.00652,The Bass & the Melody,S3RL,0.442,0.989,happy,0.0722,7,0.592,-2.203,0,37,05-08-2020,9118,185748,7joCk46A0TdANBGxSsSUiu,The Bass & the Melody,0.251,174.949,4,0.226,0.9985225199580389
0.000821,Hondo,Flamman & Abraxas,0.597,0.928,happy,0.798,3,0.308,-8.626,0,26,16-09-2022,9119,98384,1WEToeRWLqfsufm2ZpMiij,Hondo,0.034,139.084,4,0.843,0.9991642998958152
0.000687,History Maker,Brisk,0.459,0.997,happy,0.0282,7,0.233,-1.462,1,36,26-01-2022,9120,199640,3czsBXM7bzuBg9WcbzFhP7,History Maker,0.269,175.039,4,0.202,0.9958021373801558
0.0466,Endless Summer,S3RL,0.494,0.894,happy,0.0036,8,0.516,-8.323,0,37,15-04-2021,9121,194742,67iXBrRDc4n5U4BSzW98HS,Endless Summer,0.114,174.988,4,0.488,0.9659344843338942
0.0182,Shady People,Tweekacore,0.362,0.853,happy,0.00804,7,0.165,-3.835,0,41,14-05-2019,9122,194520,21WeEP1WFMO0wIzQRVzVd8,Shady People,0.134,151.995,4,0.768,0.9050941691486399
0.00265,Punch the Gas,Brisk,0.571,0.993,happy,0.3,6,0.0903,-1.388,0,36,02-12-2020,9123,234250,6FhsHPJdTXdQqheU4YYklN,Punch the Gas,0.221,174.994,4,0.486,0.9973651306940439
0.00149,To Your Beat,S3RL,0.492,0.995,happy,0.00614,1,0.373,-2.037,1,35,13-10-2021,9124,201046,0xwwe04zqfm47oySn9USvf,To Your Beat,0.193,175.003,4,0.326,0.9947843739684025
0.0413,In Hardstyle We Trust (Melody Mix),The Prophet,0.571,0.95,happy,0.000218,11,0.35,-1.643,0,46,05-05-2022,9125,235009,694DLdlWtk26a6pyaf1vMi,In Hardstyle We Trust - Melody Mix,0.127,155.058,4,0.315,0.9729072243209685
0.229,See You Again (Radio Edit),Endymion,0.271,0.888,happy,0.00179,9,0.0544,-3.66,0,39,28-02-2017,9126,189803,2PVGnz46MDURXNamujHhH7,See You Again - Radio Edit,0.0909,152.968,4,0.134,0.9441692786713736
0.0745,Back of the Macca's,S3RL,0.589,0.994,happy,0.0041,1,0.0885,-1.957,1,38,22-12-2021,9127,182734,3959glLbcBKwAggqRQI3Mx,Back of the Macca's,0.253,175.065,4,0.577,0.9561461892689846
0.000604,Nightcore This (feat. Tamika),S3RL,0.612,0.961,happy,0.155,6,0.373,-0.878,0,34,09-07-2014,9128,229500,1bBOnlB09H1DzZD54RFgdP,Nightcore This (feat. Tamika),0.103,160.019,4,0.631,0.9892749431031348
0.0121,4AM,Technikore,0.581,0.889,happy,0.000217,0,0.11,-4.976,0,43,06-12-2018,9129,217766,4Owa7EbS6iS0xBGJAzLUNP,4AM,0.0558,165.082,4,0.183,0.926650647508015
0.00205,Hardcore Addiction 5,Various Artists,0.436,0.992,happy,0.000709,7,0.34,-5.152,1,34,25-08-2014,9130,252000,4H2InPZwFZmEBS6hqTNvCq,Bass Slut - Original Mix,0.128,179.964,4,0.35,0.9953918655234922
0.0145,Music Is My Saviour (feat. Mixie Moon),S3RL,0.529,0.99,happy,0.000242,1,0.274,-3.772,0,35,06-09-2017,9131,201927,52NxseMlpEo7mjCCbOa2Tu,Music Is My Saviour (feat. Mixie Moon),0.168,174.955,4,0.307,0.9899443951496997
0.000145,May The Forze Be With You,Paul Elstak,0.464,0.936,happy,0.00516,1,0.305,-6.864,0,58,01-06-1995,9132,207933,2MlqP1HzhitHfFXPXKumdB,Rainbow In The Sky - Radio Edit,0.0349,167.983,4,0.294,0.9863310622034286
0.00253,Princess Bubblegum (feat. Yuki),S3RL,0.502,0.956,happy,0.000999,11,0.703,-1.43,0,32,08-05-2013,9133,237260,6A7wYWtQpoUZHa4sFnlOsk,Princess Bubblegum (feat. Yuki),0.0864,175.001,4,0.634,0.9930655316391495
0.185,Thunderdome Die Hard II (Digital Version),Various Artists,0.648,0.952,happy,0.0108,6,0.807,-4.68,0,56,09-12-2016,9134,117433,7hjbOIcQnULsxDoS2CPmdQ,I Like It Loud,0.164,150.025,4,0.246,0.9657228821028606
0.0539,Underworld,The Prophet,0.433,0.564,happy,6.31e-06,9,0.34,-5.855,1,44,11-08-2021,9135,151911,1ETYrKbemhUqMukP04fxe2,Underworld,0.058,155.196,4,0.165,0.22483444303581512
0.000197,20 Years of Hardcore (Remastered),Scooter,0.465,0.998,happy,0.232,1,0.114,-3.526,0,54,11-10-2013,9136,230266,076xVAqkadBKbU7kI7yXaV,One (Always Hardcore),0.0809,143.979,4,0.755,0.9949759636477118
0.0257,Sick And Twisted,Tha Playah,0.526,0.966,happy,0.000195,2,0.336,-0.902,1,49,23-08-2019,9137,189405,5huIyIlnwtOOpaeSGTydHI,The Heartless,0.3,185.083,4,0.221,0.9903599972463094
0.253,Intel,Euromasters,0.567,0.461,happy,0.871,1,0.0911,-11.74,0,24,27-01-2022,9138,82802,2BdBdmMeDHQVT4q0KdD2hL,Intel,0.0336,119.273,4,0.672,0.4333146503247671
0.00161,Forbidden (feat. Avanna),S3RL,0.535,0.982,happy,0.00141,9,0.0771,-3.24,1,33,02-03-2016,9139,209067,7ACUHvY5YQgh7qlTkSrf8r,Forbidden (feat. Avanna),0.279,175.011,4,0.374,0.9795069851765453
0.0616,Sky Is Falling,Darren Styles,0.399,0.85,happy,0.0586,4,0.201,-3.464,0,38,08-01-2018,9140,225882,2itwbiuBqqKSAtH0EOudlQ,Sky Is Falling,0.0667,170.173,4,0.14,0.9726166369944461
0.0263,Better Together,Gammer,0.423,0.906,happy,0.00127,10,0.0737,-2.486,1,35,07-10-2022,9141,189529,4lBTF8iqXIomytLG7QrTMZ,Falling Down (feat. MYLK),0.0716,169.925,4,0.659,0.9495628586434915
0.000211,Skydivin',Darren Styles,0.409,0.936,happy,0.926,11,0.459,-5.932,0,35,16-06-2008,9142,215453,4vrO0p3rkPCm1OIroYB9Bv,Drop Zone,0.0656,170.034,4,0.0369,0.9999411847784025
0.000748,20 Years of Hardcore (Remastered),Scooter,0.486,0.904,happy,0.0984,2,0.187,-6.642,1,48,11-10-2013,9143,208449,4kFmRFE9YzjKnUCbXQKnag,Nessaja,0.0364,143.048,4,0.118,0.9817587234783781
0.0043,Verb,Dj Gizmo,0.608,0.477,happy,0.91,10,0.225,-10.431,0,32,29-07-2022,9144,133441,2imsVy3dcfibqYBdtKhCFa,Verb,0.242,118.42,4,0.468,0.8553650325300088
0.0112,Without You,Darren Styles,0.431,0.836,happy,1.21e-06,1,0.0959,-2.972,1,43,09-09-2021,9145,208206,4Agy415CNutveJfPCEz0wV,Without You,0.0652,165.057,4,0.356,0.9162429711000745
0.000248,S3RL Remix EP 9,S3RL,0.509,0.927,happy,0.0639,11,0.184,-3.168,0,36,18-02-2015,9146,235896,7vzvJb3oRaz8w6MPMa7Kml,MTC - Different Heaven Remix,0.0682,175.032,4,0.607,0.9767318881933202
0.00149,Chillcore (feat. Lexi),S3RL,0.55,0.978,happy,0.505,6,0.362,-3.791,1,34,01-06-2016,9147,207792,6DBMof2mGVzMucxtTPFbVt,Chillcore (feat. Lexi),0.122,174.954,4,0.214,0.9996712384473724
0.101,MTC (Said Remix),S3RL,0.724,0.699,happy,0.0184,11,0.425,-1.368,0,34,01-01-2015,9148,237035,4rEd92wg4adMxEprdsQSQ4,MTC (Said Remix),0.0616,100.0,4,0.929,0.0663753918060831
0.00333,That Feelin,S3RL,0.43,0.992,happy,0.00205,5,0.282,-1.686,1,37,03-03-2021,9149,191723,6mqVdCUTcJ3kuhpV3SLZGR,That Feelin,0.142,174.981,4,0.274,0.9957710252192716
0.0242,Jumping All Over The World,Scooter,0.567,0.977,happy,0.0443,9,0.233,-5.229,1,44,01-02-2008,9150,226005,4Vspm8Q9YaSG5CXULeuRQD,Jumping All Over The World - Radio,0.172,150.027,4,0.362,0.9780416962812618
0.0068,Come Take My Hand (Ran-D Remix),2 Brothers On The 4th Floor,0.535,0.928,happy,9.18e-06,5,0.109,-2.025,0,53,30-06-2022,9151,262550,4plFHRIYpyvO46CWG2UMvG,Come Take My Hand - Ran-D Remix,0.0823,154.872,4,0.116,0.9694623500177446
0.00829,Disco 2001,Tokyo Ghetto Pussy,0.633,0.836,happy,0.0266,7,0.171,-8.147,1,30,1995,9152,337173,0urv9fHfh9vVkR4kRz3Mqh,I Kiss Your Lips,0.0449,164.956,4,0.328,0.8094471897837517
0.278,Turbo (D-Fence Decade Mix),Paul Elstak,0.404,0.913,happy,0.0,2,0.0978,-2.215,0,57,13-11-2020,9153,199947,0JEePwoX9CcDKFQzleBZzZ,Turbo - D-Fence Decade Mix,0.129,94.989,4,0.16,0.786483544855243
0.0867,Lose You,Gammer,0.478,0.825,happy,0.000483,1,0.0894,-4.228,1,43,06-07-2021,9154,176303,4RWYlRUY38uyft6SWGcXpA,Lose You,0.0552,169.947,4,0.2,0.8562529799683736
0.0192,Tripping on Mushrooms,S3RL,0.527,0.966,happy,0.000145,2,0.642,-1.715,1,33,02-06-2021,9155,171046,7Ad3qgeGCGM5LAMqq6hUBZ,Tripping on Mushrooms,0.252,175.075,4,0.445,0.9923526791919829
0.000281,20 Years of Hardcore (Remastered),Scooter,0.491,0.991,happy,0.159,5,0.355,-5.37,0,48,11-10-2013,9156,215506,1K68dHzsB7HLqRYBEq00pw,Weekend!,0.0728,143.049,4,0.422,0.9962554529332619
0.00487,Wild & Free (Official Free Festival 2019 Freestyle Anthem) [Radio Edit],The Viper,0.477,0.971,happy,0.0132,5,0.173,-2.973,1,54,17-05-2019,9157,156369,0iLCO8ag4wN8cKVbRHPdDk,Wild & Free (Official Free Festival 2019 Freestyle Anthem) - Radio Edit,0.0401,168.169,4,0.483,0.9863621782415557
0.00607,Remixes 1,2 Brothers On The 4th Floor,0.552,0.875,happy,0.023,0,0.374,-10.24,1,35,19-03-2010,9158,369933,2jVVZ8dx60SxCIWIqmbwH1,Euro Megamix,0.0471,133.92,4,0.801,0.8355995203094972
0.0149,Sorrow,Dj Gizmo,0.604,0.338,happy,0.798,10,0.113,-12.582,0,29,30-07-2022,9159,96801,6gdH6AUymhzX4uJ2KKWAKn,Sorrow,0.166,145.044,4,0.388,0.3164782555379114
0.000939,The Legend of Link (feat. Mixie Moon),S3RL,0.446,0.977,happy,0.166,4,0.363,-0.625,1,30,30-04-2014,9160,231771,2lLIBni356w2nu9jnP3anR,The Legend of Link (feat. Mixie Moon),0.0851,174.878,4,0.388,0.9984066266549134
0.0768,Fascinating Rhythm,DJ Isaac,0.585,0.963,happy,0.0158,7,0.43,-2.908,1,40,17-09-2020,9161,188800,6hJGbVAtyWL0N0ZZrS96oc,Fascinating Rhythm,0.33,150.017,4,0.128,0.9776950566809033
0.161,Listen To Your Heart,The Prophet,0.465,0.635,happy,0.0,9,0.276,-4.484,0,53,15-11-2018,9162,229161,4LK3fEO1aN4ZJgY3doVU4q,Listen To Your Heart,0.0454,154.904,4,0.236,0.22550640997937343
0.00282,Maria (I Like It Loud),Scooter,0.575,0.997,happy,0.00812,8,0.94,-3.583,1,51,11-08-2003,9163,221906,6C5Om1dKAXu4DlDUMQTiWZ,Maria - Radio Edit,0.133,142.941,4,0.348,0.9961926615068026
0.0333,Louder,Darren Styles,0.613,0.921,happy,0.145,10,0.349,-2.96,1,39,08-04-2022,9164,177011,6uSAxOIExC9itwJEU6AWYt,Louder,0.0846,155.016,4,0.411,0.9785915906468361
0.000736,20 Years of Hardcore (Remastered),Scooter,0.554,0.868,happy,0.0,0,0.327,-4.163,0,51,11-10-2013,9165,197496,29f9l4ImBUkA33j8kQBy65,4:00 AM,0.0949,132.009,4,0.243,0.9127716606575205
0.0025,Mr Vain (feat. Tamika),S3RL,0.48,0.99,happy,0.0893,9,0.372,-1.75,0,37,19-03-2014,9166,189695,2UthFHQ34gEPNQ0qa6ihTa,Mr Vain (feat. Tamika),0.105,175.118,4,0.683,0.9952240291703889
0.0278,Slave To The Rave,DJ Isaac,0.543,0.886,happy,1e-05,9,0.148,-3.689,0,49,23-06-2022,9167,222400,32ncEXDqBzDyblpzdcGRWB,Slave To The Rave,0.136,150.081,4,0.175,0.9218986588324644
0.0495,Feel Alive,Re-Style,0.439,0.997,happy,0.0,5,0.129,-3.717,1,49,19-06-2020,9168,213332,3pdAe0c6l08B6wMYVghyCs,Feel Alive,0.0468,95.019,4,0.1,0.9796906061079715
0.00968,In Qontrol - Save.Exit.Planet (Mixed Version),Various Artists,0.273,0.972,happy,0.132,9,0.435,-3.713,0,45,2010,9169,303200,6KSJMJJm7HxUTS31dOfd8S,The Voice Of Mayhem (Official Masters Of Hardcore 2010 Anthem) [Mix Cut] - Original Mix,0.385,177.314,4,0.0785,0.9991359429169019
0.00187,Dark Shadows: Extended Edition,Al Storm,0.445,0.995,happy,0.466,4,0.0391,-0.741,0,33,05-10-2015,9170,230106,2oZOCxu39QMOTUFTHv6Rum,Trick Or Treat - Original Mix,0.0806,170.033,4,0.562,0.9993733591465233
0.00754,20 Years of Hardcore (Remastered),Scooter,0.468,0.945,happy,0.00631,7,0.691,-3.937,1,50,11-10-2013,9171,227999,3l4JefqadTaHmE04EiCbWE,J'adore Hardcore,0.0771,149.944,4,0.218,0.9945021039482406
0.123,Needed U,Gammer,0.543,0.897,happy,0.0513,4,0.0892,-4.1,0,29,30-07-2018,9172,251200,4aNH6N9Ez2WID1jGAFyrZo,Needed U,0.0871,74.987,4,0.156,0.7671813603579133
0.214,Hardstyle Top 100 - Best Of 2019,Various Artists,0.638,0.995,happy,0.0186,0,0.599,-0.587,1,36,22-11-2019,9173,232351,3IQUJpq6mibIBNqADClb9C,Wanna Play,0.264,100.053,3,0.604,0.893110805046588
0.0119,Parallel Universe,Tweekacore,0.524,0.909,happy,0.0,1,0.0485,-3.205,0,40,20-02-2019,9174,203156,7hZhzZXzs9EWGa7T2VLL0P,Parallel Universe,0.0549,160.033,4,0.292,0.9444107500648766
0.00242,Request,S3RL,0.508,0.994,happy,0.00248,1,0.337,-1.032,1,30,27-02-2013,9175,213028,42yws4VjctDhglqp8ZYuxm,Request,0.135,174.982,4,0.453,0.9926752397136773
0.00272,When I'm There (feat. Nikolett),S3RL,0.494,0.987,happy,0.0525,5,0.242,-2.928,1,31,04-05-2016,9176,210396,1qsLBF5UQaU2mCp7PhwT1J,When I'm There (feat. Nikolett),0.0972,175.024,4,0.799,0.9880163700527634
0.0766,Skank In The Rave,Darren Styles,0.663,0.918,happy,0.242,2,0.0759,-4.542,1,34,24-08-2020,9177,153000,42uK8AdhTqCJ6anPpwWKN0,Skank In The Rave,0.376,159.989,4,0.55,0.9430141175781439
4.54e-05,Better,Dj Promo,0.584,0.452,happy,0.955,8,0.358,-12.764,1,23,04-07-2022,9178,126826,3lO1WB5qXgjviQc0KF6ZTb,Better,0.0404,78.017,4,0.329,0.8622834930550749
0.683,Plus,DJ Sim,0.66,0.754,happy,0.547,8,0.173,-7.807,1,23,15-12-2021,9179,83034,17ZsVvLhqFzWEimS8SRTGC,Plus,0.144,168.192,4,0.663,0.3807779832032865
0.0301,Forever,Darren Styles,0.5,0.79,happy,0.000104,10,0.0964,-5.159,1,40,11-02-2022,9180,192774,2G7qua6CG3xATC1EBGWscc,Forever,0.203,155.012,4,0.186,0.7522717913226191
0.0242,Till I Die Vol.1,Dj Mad Dog,0.387,0.969,happy,5.43e-05,7,0.226,-2.278,1,39,04-07-2017,9181,194788,0Lj3wlT5perYPGJTbKBoAo,Wait And Bleed - Radio Edit,0.214,178.06,4,0.11,0.9951934571362883
0.0411,Feel Like This,Darren Styles,0.607,0.717,happy,0.0108,6,0.108,-4.456,0,35,15-02-2017,9182,264000,26cbjcWyah7uib1Uq0ehAV,Feel Like This,0.0545,169.976,4,0.218,0.4492483900849784
0.0219,Rave Teacher (Somebody Like Me),Scooter,0.563,0.886,happy,1.62e-06,7,0.0761,-5.988,0,50,05-04-2019,9183,195515,6ex1ZIVriw3QHUQMsVeSgv,Rave Teacher (Somebody Like Me),0.171,145.935,4,0.305,0.8591467638644705
0.0786,Attack,Paul Elstak,0.58,0.994,happy,0.0752,6,0.316,-1.809,0,44,17-06-2022,9184,194117,5cfYYPJJku0DQI22bKJ2og,Attack,0.221,170.029,4,0.389,0.9882064013082817
0.000876,"Rave, Rinse, Repeat",Paul Elstak,0.462,0.995,happy,0.0101,7,0.167,-2.917,1,52,11-06-2021,9185,171561,4Ace8alexaAj3QHwprUqQq,"Rave, Rinse, Repeat",0.0497,172.033,4,0.107,0.9954132336291521
0.0173,Nasty,S3RL,0.521,0.995,happy,0.000226,7,0.582,-0.88,1,31,04-03-2020,9186,177312,7d4Z68eO6swRqacMckcii8,Nasty,0.412,175.185,4,0.179,0.9960602015970141
0.0107,Encore - Live and Direct,Scooter,0.487,0.994,happy,0.00492,8,0.969,-12.159,1,54,13-05-2002,9187,210200,417MeJ40upxxf3aNlr5Xbi,Hyper Hyper,0.085,160.859,4,0.37,0.9968489448981813
0.000484,Luces,Dj Promo,0.661,0.668,happy,0.764,2,0.448,-8.655,1,22,13-02-2022,9188,95993,5IPHLBBOZftKfFaKuhIWut,Luces,0.0341,139.043,4,0.332,0.9880248535058318
0.017,Otaku Boy,S3RL,0.539,0.993,happy,0.00161,7,0.588,-1.472,1,31,17-11-2021,9189,177500,5KLfDJITF40f6w0VOjiZ3L,Otaku Boy,0.205,174.923,4,0.417,0.9944506247383987
0.00453,Till I Die Vol.1,Dj Mad Dog,0.551,0.966,happy,0.000685,7,0.102,-2.559,1,47,04-07-2017,9190,168720,2X0EGmTKTnPXyRFaNf1Kjs,XTC - Radio Edit,0.141,174.058,4,0.0538,0.9859479935925247
0.000445,Stay Young,Darren Styles,0.558,0.956,happy,0.417,5,0.0992,-2.619,0,38,09-02-2015,9191,276705,3RoowT8t51GJFWWMjY3Sbn,Stay Young - Original Mix,0.0837,170.003,4,0.294,0.9986196756795379
0.0128,Predictable Rave Song,S3RL,0.489,0.976,happy,0.0,11,0.186,-2.298,0,32,30-09-2020,9192,195579,1SRc6U9vXlbNOuiSVPTtPe,Predictable Rave Song,0.123,175.103,4,0.698,0.9797317701080513
0.0213,Crazy Mega Cool,Paul Elstak,0.663,0.969,happy,0.0,7,0.187,-2.384,1,42,12-11-2021,9193,165600,251SfwRqsmsDvndBNUI3QQ,Crazy Mega Cool,0.21,100.043,4,0.308,0.8914142416563077
0.000404,The Hardcore Archive Part 3 (1997),The Prophet,0.651,0.918,happy,0.878,11,0.402,-7.729,0,34,21-10-2022,9194,346429,01pX5frQUf9ioZQQJjGNxU,Nonono (Original Mix) - Extended Mix,0.0869,170.045,4,0.419,0.9997314547674364
0.0257,Nostalgic (feat. Harri Rush),S3RL,0.49,0.99,happy,1.56e-06,1,0.292,-3.104,0,32,05-07-2016,9195,226504,3sCfrze4whOs8RdVukYzQO,Nostalgic (feat. Harri Rush),0.0704,174.846,4,0.509,0.9897464532136667
0.000949,The Hardcore Archive Part 3 (1997),The Prophet,0.771,0.69,happy,0.25,7,0.307,-5.019,1,2,21-10-2022,9196,301846,6YRhxlYF1xg6VSMRWuWk7q,Lunatic (Original Mix - Slow Break) - Extended Mix,0.0918,94.967,4,0.123,0.4531532358062872
0.00158,The Hardcore Archive Part 3 (1997),The Prophet,0.789,0.704,happy,0.326,11,0.515,-5.219,0,6,21-10-2022,9197,195765,2HwaW41CoQrjA5wZIUbXf2,Lunatic - Original Mix - Slow Break,0.16,95.008,4,0.149,0.6979503721490723
0.00296,Fire,Scooter,0.551,0.984,happy,0.0156,7,0.316,-6.802,1,36,27-03-1997,9198,212133,6CljwtqzmaomeSjAnIETjP,Fire,0.0852,141.982,4,0.337,0.9826957091693401
0.00206,Jumping All Over the World - Whatever You Want,Scooter,0.58,0.996,happy,0.00859,8,0.981,-5.378,1,44,2008,9199,219986,5ZoQ4ZWIP55a1PKha9LoFZ,Maria (I Like It Loud),0.111,143.026,4,0.349,0.9961128203934776
0.103,Six Days (On The Run),Darren Styles,0.597,0.977,happy,0.552,3,0.342,-2.188,0,41,24-06-2022,9200,186000,2yQyhLBoQP9j8j1Flw28Cy,Six Days (On The Run),0.106,159.98,4,0.342,0.9993764700920741
0.000719,The Hardcore Archive Part 3 (1997),The Prophet,0.748,0.984,happy,0.0016,1,0.299,-5.865,1,2,21-10-2022,9201,359609,6Z6KvTC96S0VwV9C16yiNa,I like It Loud (Original Mix) - Extended Mix,0.0526,92.456,4,0.162,0.9132664762738849
2.63e-05,The Hardcore Archive Part 3 (1997),The Prophet,0.615,0.985,happy,0.326,7,0.11,-5.318,1,7,21-10-2022,9202,202702,3bOhb40pWro9luZoncrHfR,I like It Loud - DJ Mix,0.041,185.024,4,0.0398,0.9984944530331828
0.361,The Hardcore Archive Part 3 (1997),The Prophet,0.753,0.844,happy,6.44e-05,11,0.0693,-3.859,0,6,21-10-2022,9203,171906,3PkkD1dehbjNwhXkjs1CFx,Mayhem MF - Original Mix,0.137,89.993,4,0.131,0.08232247122850933
0.00966,The Hardcore Archive Part 3 (1997),The Prophet,0.671,0.97,happy,0.922,7,0.0876,-4.566,1,5,21-10-2022,9204,311945,2YTi16ZqsKc9WQnSziACjQ,Hardsax (Original Mix) - Extended Mix,0.0699,149.949,4,0.258,0.9997681003142116
0.00985,Untouchable,S3RL,0.521,0.97,happy,0.000191,2,0.0907,-3.081,1,32,04-11-2020,9205,194699,4bNo8kbCm740mBDCkPEgQb,Untouchable,0.237,174.964,4,0.446,0.9751781797817299
0.0197,The Hardcore Archive Part 3 (1997),The Prophet,0.7,0.951,happy,0.916,7,0.0915,-4.972,1,8,21-10-2022,9206,232839,05iC65udZLZV1kJVRLJHGC,Hardsax - Original Mix,0.0759,149.993,4,0.284,0.9996652654118506
0.000311,The Hardcore Archive Part 3 (1997),The Prophet,0.629,0.929,happy,0.889,11,0.34,-7.502,0,6,21-10-2022,9207,205675,7qzZvMg9Tdxq98mZ0dmCYi,Nonono - Original Mix,0.0581,170.022,4,0.419,0.9997656427327688
0.000145,The Hardcore Archive Part 3 (1997),The Prophet,0.716,0.972,happy,0.0356,10,0.125,-5.634,0,2,21-10-2022,9208,396252,2d8BqbuiPrQhx0lyhDGXpg,I like It Loud (DJ Mix) - Extended Mix,0.0416,92.457,4,0.0837,0.9131240259525759
0.00298,And I'm Like,S3RL,0.59,0.953,happy,0.0195,1,0.727,-2.998,1,31,01-05-2019,9209,186461,6KAl9ZWyEdHGIvQunQ6jLE,And I'm Like,0.165,169.915,4,0.639,0.9875628129384219
0.00921,Spoiler Alert (Vyzer Remix),S3RL,0.457,0.994,happy,0.893,10,0.0885,-0.882,0,32,13-07-2022,9210,203157,4Rxsd7nocfLMBqUUZLVZxX,Spoiler Alert - Vyzer Remix,0.115,175.029,4,0.205,0.9999312500255951
0.000423,Shoulder Boulders,S3RL,0.489,0.95,happy,0.0463,7,0.339,-2.006,1,27,08-08-2012,9211,269367,7expIdJwL367k0e1YHmwFk,Shoulder Boulders,0.068,175.039,4,0.465,0.9910763379983661
0.0122,YRML 2K20,The Prophet,0.538,0.861,happy,0.0028,11,0.194,-4.638,0,43,28-05-2020,9212,167072,0gakxtyAQxCAQ9h7PiUpKu,YRML 2K20,0.0446,155.01,4,0.0558,0.9354019272297039
0.00103,Bass Slut / It Went / Crazy Ass Bitch,S3RL,0.63,0.888,happy,0.0153,10,0.678,-5.079,0,28,15-02-2011,9213,270800,0ENaxHvZOUoE8HwjoRzXtE,Crazy Ass Bitch - Original Mix,0.0951,175.121,4,0.697,0.9540585901809452
0.0311,This Is The End,Gammer,0.324,0.835,happy,5.48e-06,11,0.0807,-3.304,0,32,19-08-2019,9214,247683,4xSFbc4P9gsgbiuRTylMjq,This Is The End,0.147,152.764,4,0.287,0.9359213853384871
0.00216,Evil's Greatest Activities,Evil Activities,0.461,0.575,happy,0.379,0,0.0915,-7.275,1,35,22-02-2013,9215,304836,7yKNBcrfAPCVKBUnQcM5UV,Nobody Said It Was Easy,0.0407,170.032,4,0.115,0.8131412810855438
0.00764,Planet Rave (feat. Renee),S3RL,0.565,0.949,happy,0.0,6,0.378,-3.228,1,30,28-02-2018,9216,279228,0ojVstqoPEHYAvKyi1ZvTi,Planet Rave (feat. Renee),0.186,175.188,4,0.775,0.9640697908264685
0.000765,The Perfect Rave,S3RL,0.491,0.971,happy,0.0144,11,0.0942,-1.568,1,31,06-02-2019,9217,182375,3Op3yfx2LNEC8thbujAxO8,The Perfect Rave,0.0698,174.98,4,0.704,0.9787320260948584
0.00142,Stick Em,DJ Isaac,0.378,0.926,happy,0.783,4,0.0827,-4.385,0,35,31-08-2015,9218,180923,48ZZGQggJxGj6ugOm59xAH,Stick Em - Radio Edit,0.0682,130.166,4,0.0342,0.9997226470560631
0.00815,Mtc2 (feat. Sonika),S3RL,0.567,0.869,happy,0.00505,7,0.501,-1.514,1,29,30-07-2014,9219,190500,0pIckTA9JxkYlxKRutEGna,Mtc2 (feat. Sonika),0.0421,160.044,4,0.615,0.9347516317191209
0.000218,The Hardcore Archive Part 3 (1997),The Prophet,0.749,0.921,happy,0.212,6,0.121,-8.182,0,3,21-10-2022,9220,294333,4F1mMdWFmzMu1lW2tsx3rc,Peptalkin' (Original Mix) - Extended Mix,0.116,99.075,4,0.414,0.8867552690566188
0.137,The Hardcore Archive Part 3 (1997),The Prophet,0.729,0.883,happy,0.889,4,0.0654,-6.554,0,2,21-10-2022,9221,331836,11MSEhq5iXRC4mFgezdaLs,Pump Up The Volume (Original Mix) - Extended Mix,0.105,110.945,4,0.0775,0.9975482445440289
0.0046,The Hardcore Archive Part 3 (1997),The Prophet,0.586,0.974,happy,0.391,11,0.387,-3.468,0,23,21-10-2022,9222,139909,04ILxTQAP9e9Ng4IvdNs6m,The Breaks - Original Mix,0.192,180.008,4,0.273,0.9992929972882612
0.0181,Mtc Saga Final Chapter,S3RL,0.484,0.966,happy,0.0,6,0.0865,-1.614,1,28,06-05-2020,9223,179630,55WXIVSKhATgnbLTb4JdDd,Mtc Saga Final Chapter,0.256,175.102,4,0.674,0.9691287872603234
3.14e-05,The Hardcore Archive Part 3 (1997),The Prophet,0.454,0.892,happy,0.903,0,0.101,-7.687,1,2,21-10-2022,9224,298886,4SAiZ31ayrsVkpIJrHnP1l,Why Not (Original Mix) - Extended Mix,0.0349,94.956,4,0.0357,0.9994659889926851
